ID,Abstract,P_labels,P_Prediction,Participants,I_labels,I_Prediction,Intervention/Control,O_labels,O_Prediction,Outcomes,Notes,P BLEU Score,P ROUGE Precision Score,P ROUGE Recall Score,P ROUGE F1 Score,P Simple Unigram Overlap Percentage,I BLEU Score,I ROUGE Precision Score,I ROUGE Recall Score,I ROUGE F1 Score,I Simple Unigram Overlap Percentage,O BLEU Score,O ROUGE Precision Score,O ROUGE Recall Score,O ROUGE F1 Score,O Simple Unigram Overlap Percentage
12424783,"Effects of two types of social support and education on adaptation to early-stage breast cancer. A Roy adaptation model-based support and education intervention for women with early-stage breast cancer was tested in a three-group, three-phase randomized clinical trial of a sample of 125 women. The experimental group received 13 months of combined individual telephone and in-person group support and education, Control Group 1 received 13 months of telephone-only individual support and education, and Control Group 2 received one-time mailed educational information. The experimental group and Control Group 1 reported less mood disturbance at the end of all three phases, less loneliness at the end of Phases II and III, and a higher-quality relationship with a significant other at the end of Phase II than did Control Group 2. No group differences were found for cancer-related worry or well-being. The findings suggest that individual telephone support may provide an effective alternative to in-person support groups. Further study of telephone interventions is recommended using ethnically and economically heterogeneous samples.","['early-stage breast cancer .', 'women with early-stage breast cancer was tested', 'a three-group , three-phase randomized clinical trial of a sample of 125 women .']",a sample of 125 women with early-stage breast cancer,C,"['social support and education', 'A Roy adaptation model-based support and education intervention', 'combined individual telephone and in-person group support and education', 'telephone-only individual support and education', 'one-time mailed educational information .']","Experimental group: 13 months of combined individual telephone and in-person group support and education, Control Group 1: 13 months of telephone-only individual support and education, Control Group 2: one-time mailed educational information",C,"['mood disturbance', 'less loneliness', 'higher-quality relationship with a significant other', 'cancer-related worry or well-being .']","mood disturbance, loneliness, quality of relationship with a significant other, cancer-related worry, well-being",C,,0.9416903042077472,0.6,0.23076923076923078,0.33333333333333337,50.0,0.4153829828508735,0.6,0.6176470588235294,0.608695652173913,66.66666666666666,0.3757235535702362,0.9333333333333332,0.8235294117647058,0.8749999999999999,83.33333333333334
23690414,"Methylphenidate and/or a nursing telephone intervention for fatigue in patients with advanced cancer: a randomized, placebo-controlled, phase II trial. PURPOSE Cancer-related-fatigue ( CRF ) is common in advanced cancer. The primary objective of the study was to compare the effects of methylphenidate ( MP ) with those of placebo ( PL ) on CRF as measured using the Functional Assessment of Chronic Illness Therapy-Fatigue ( FACIT-F ) fatigue subscale. The effect of a combined intervention including MP plus a nursing telephone intervention ( NTI ) was also assessed. PATIENTS AND METHODS Patients with advanced cancer with a fatigue score of â‰¥ 4 out of 10 on the Edmonton Symptom Assessment Scale ( ESAS ) were randomly assigned to one of the following four groups: MP+NTI, PL+NTI, MP + control telephone intervention ( CTI ), and PL+CTI. Methylphenidate dose was 5 mg every 2 hours as needed up to 20 mg per day. The primary end point was the median difference in FACIT-F fatigue at day 15. Secondary outcomes included anxiety, depression, and sleep. RESULTS One hundred forty-one patients were evaluable. Median FACIT-F fatigue scores improved from baseline to day 15 in all groups: MP+NTI ( median score, 4.5 ; P =.005 ), PL+NTI ( median score, 8.0 ; P <.001 ), MP+CTI ( median score, 7.0 ; P =.004 ), and PL+CTI ( median score, 5.0 ; P =.03 ). However, there were no significant differences in the median improvement in FACIT-F fatigue between the MP and PL groups ( 5.5 v 6.0, respectively ; P =.69 ) and among all four groups ( P =.16 ). Fatigue ( P <.001 ), nausea ( P =.01 ), depression ( P =.02 ), anxiety ( P =.01 ), drowsiness ( P <.001 ), appetite ( P =.009 ), sleep ( P <.001 ), and feeling of well-being ( P <.001 ), as measured by the ESAS, significantly improved in patients who received NTI. Grade â‰¥ 3 adverse events did not differ between MP and PL ( 40 of 93 patients v 29 of 97 patients, respectively ; P =.06 ). CONCLUSION MP and NTI alone or combined were not superior to placebo in improving CRF.","['patients with advanced cancer :', 'advanced cancer .', 'Patients with advanced cancer with a fatigue score of Ã¢â€°Â¥ 4 out of 10 on the Edmonton Symptom Assessment Scale ( ESAS )', 'RESULTS One hundred forty-one patients were evaluable']",Patients with advanced cancer with a fatigue score of â‰¥ 4 out of 10 on the Edmonton Symptom Assessment Scale (ESAS),C,"['Methylphenidate', 'nursing telephone intervention', 'placebo-controlled', 'methylphenidate ( MP )', 'placebo', 'nursing telephone intervention ( NTI )', '+ control telephone intervention', 'PL+CTI . Methylphenidate', 'superior to placebo']","Four groups: 1) Methylphenidate (MP) + nursing telephone intervention (NTI), 2) Placebo (PL) + NTI, 3) MP + control telephone intervention (CTI), and 4) PL + CTI. Methylphenidate dose was 5 mg every 2 hours as needed up to 20 mg per day.",C,"['fatigue', 'Cancer-related-fatigue ( CRF )', 'Functional Assessment of Chronic Illness Therapy-Fatigue ( FACIT-F )', 'the median difference in FACIT-F fatigue', 'included anxiety , depression , and sleep', 'evaluable . Median FACIT-F fatigue scores', 'in FACIT-F fatigue', '.16 ) . Fatigue', '.001 ) , nausea', '.01 ) , depression', '.02 ) , anxiety', '.01 ) , drowsiness', '.001 ) , appetite', '.009 ) , sleep', 'and feeling of well-being', 'NTI . Grade Ã¢â€°Â¥ 3 adverse events', 'improving']","Primary outcome: median difference in Functional Assessment of Chronic Illness Therapy-Fatigue (FACIT-F) fatigue at day 15. Secondary outcomes: anxiety, depression, and sleep.",C,,0.9819817047256285,1.0,0.5882352941176471,0.7407407407407407,60.86956521739131,0.2063047901002578,0.3333333333333333,0.5909090909090909,0.4262295081967213,78.57142857142857,0.5612953956990795,0.5833333333333334,0.2295081967213114,0.3294117647058823,37.5
20048611,"Evaluation of a new wound closure device for linear surgical incisions: 3M Steri-Strip S Surgical Skin Closure versus subcuticular closure. BACKGROUND Technological innovations are often adopted before scientific comparison to an accepted standard. The authors ' study compared suture with a new coaptive film device, 3M Steri-Strip S Surgical Skin Closure, on linear incisions. METHODS Patients undergoing Wise-pattern breast reduction or abdominal procedures had paired incisions randomly assigned to Steri-Strip S or suture closure. Key outcome measures were closure time, patient comfort, and scar quality at 6 months by patients and surgeons using a new scar evaluation tool, visual assessment of linear scars. Statistical differences between the two closure techniques were assessed by Wilcoxon signed rank test. RESULTS Of 59 patients, eight were excluded from randomization ( a surgeon judged Steri-Strip S to be a nonviable closure technique for mismatched wound edges ). Fifty-one patients ( breast, n = 24 ; abdomen, n = 27 ) were randomized. Operative time with Steri-Strip S for breast was 2.0 minutes ( SD = 1.1 ) versus suture closure at 4.6 minutes ( SD = 1.5 ; p < 0.001 ). Similarly, Steri-Strip S versus suture for the abdomen was faster ( p < 0.001 ; 4.9 minutes, SD = 2.3 versus 10.1 minutes, SD = 3.4 ). Comfort scores did not differ between closures [ 5.8 ( SD = 2.7 ) versus 6.9 ( SD = 2.0 ), respectively, on breast ( p = 0.142 ) and 7.7 ( SD = 1.8 ) versus 7.7 ( SD = 2.3 ) on abdomen ( p = 0.903 ) ]. Complication rates did not differ between closure types. Patients ' visual assessment of linear scars rating of breasts was 3.8 ( SD = 2.9 ) for Steri-Strip S and better at 2.6 ( SD = 2.9 ) for suture ( p = 0.008 ). One surgeon rated breast Steri-Strip S scars worse than suture scars ( 4.3 versus 3.7 ; p = 0.014 ). For abdominal scars, there was no difference in the patient or surgeon ratings. CONCLUSIONS Steri-Strip S permits faster wound closure than suture. On the basis of patient reports of comfort and scar quality, surgeons increase efficiency and maintain quality with the use of Steri-Strip S on abdominal wounds but not on breast wounds.","['linear surgical incisions :', 'Patients undergoing Wise-pattern breast reduction or abdominal procedures', 'Of 59 patients , eight were excluded from randomization', 'Fifty-one patients ( breast , n = 24 ; abdomen , n = 27 )']",59 patients undergoing Wise-pattern breast reduction or abdominal procedures,P,"['3M Steri-Strip S Surgical Skin Closure versus subcuticular closure .', 'new coaptive film device , 3M Steri-Strip S Surgical Skin Closure , on linear incisions .', 'Steri-Strip S or suture closure .', 'new scar evaluation tool', 'Steri-Strip S', 'suture closure', 'Steri-Strip S', 'suture .']",Paired incisions randomly assigned to Steri-Strip S or suture closure,P,"['closure time , patient comfort , and scar quality', 'Operative time', 'faster', 'Comfort scores', 'Complication rates', ""Patients ' visual assessment of linear scars rating of breasts"", 'wound closure', 'comfort and scar quality', 'efficiency', 'quality']","Closure time, patient comfort, and scar quality at 6 months by patients and surgeons using a new scar evaluation tool, visual assessment of linear scars",P,,0.9015250342896094,0.9,0.3103448275862069,0.4615384615384615,34.61538461538461,0.4923043087033379,0.6363636363636364,0.1627906976744186,0.2592592592592593,27.77777777777778,0.4568760712373732,0.52,0.4193548387096774,0.4642857142857142,52.38095238095239
12096292,"Pain and fatigue management: results of a nursing randomized clinical trial. PURPOSE/OBJECTIVES Through a randomized clinical trial, to compare patients undergoing an initial course of chemotherapy who report pain and fatigue at baseline and who are receiving conventional care alone with those receiving conventional care plus a nursing intervention on outcomes reported at 20 weeks. SETTING Chemotherapy clinics of two comprehensive and two community cancer centers. METHODS Interviews were conducted at baseline and 10 and 20 weeks. An 18-week, 10-contact nursing intervention utilizing problem-solving approaches to symptom management and improving physical functioning and emotional health was implemented. SAMPLE The sample consisted of 53 patients in the experimental arm and 60 in the control arm who reported pain and fatigue at baseline. VARIABLES Pain and fatigue, numbers of other symptoms, and physical role impact and social-functioning subscales from the Medical Outcomes Study 36 Short Form. FINDINGS Patients who received the intervention reported a significant reduction in the number of symptoms experienced and improved physical and social functioning. Fewer patients in the experimental arm reported both pain and fatigue at 20 weeks. CONCLUSIONS Behavioral interventions targeted to patients with pain and fatigue can reduce symptom burden, improve the quality of the daily life of patients, and demonstrate the "" value-added "" role of nursing care for patients undergoing chemotherapy. IMPLICATIONS FOR NURSING These data support the "" value-added "" role of nursing interventions for symptom management and improved quality of life during the course of cancer treatment.","['patients undergoing an initial course of chemotherapy who report pain and fatigue at baseline and who are receiving conventional care alone with those receiving conventional care plus a nursing intervention', 'Chemotherapy clinics of two comprehensive and two community cancer centers .', '53 patients in the experimental arm and 60 in the control arm who reported pain and fatigue at baseline .']",53 patients in the experimental arm and 60 in the control arm who reported pain and fatigue at baseline,P,"['chemotherapy', 'conventional care alone', 'conventional care plus a nursing intervention', 'nursing intervention utilizing problem-solving approaches to symptom management and improving physical functioning and emotional health', 'intervention', 'Behavioral interventions', 'nursing care', 'nursing interventions']","An 18-week, 10-contact nursing intervention utilizing problem-solving approaches to symptom management and improving physical functioning and emotional health",P,"['Pain and fatigue management :', 'pain and fatigue', 'physical functioning and emotional health', 'pain and fatigue', 'Pain and fatigue , numbers of other symptoms , and physical role impact and social-functioning subscales', 'number of symptoms experienced', 'physical and social functioning .', 'pain and fatigue', 'pain and fatigue', 'symptom burden', 'quality of the daily life', 'improved quality of life']",Patients who received the intervention reported a significant reduction in the number of symptoms experienced and improved physical and social functioning. Fewer patients in the experimental arm reported both pain and fatigue at 20 weeks,P,,1.0594908920945338,1.0,0.3220338983050847,0.4871794871794871,35.714285714285715,0.881946421337377,0.7619047619047619,0.4848484848484848,0.5925925925925926,65.0,0.2820835600941999,0.3142857142857143,0.2,0.2444444444444445,40.909090909090914
16190799,"A double-blind, placebo-controlled study of valproate for aggression in youth with pervasive developmental disorders. OBJECTIVE The aim of this study was to study valproate efficacy and safety for aggression in children and adolescents with pervasive developmental disorders ( PDD ). METHODS In this prospective double-blind, placebo-controlled study, 30 subjects ( 20 boys, 10 girls ) 6-20 years of age with PDD and significant aggression were randomized and received treatment with valproate ( VPA ) or placebo ( PBO ) for 8 weeks as outpatients. Mean VPA trough blood levels were 75.5 mcg/mL at week 4 and 77.8 mcg/mL at week 8. RESULTS No treatment difference was observed statistically between VPA and PBO groups. The Aberrant Behavior Checklist -- Community Scale ( ABC-C ) Irritability subscale was the primary outcome measure ( p = 0.65 ), and CGI -- Improvement ( p = 0.16 ) and OAS ( p = 0.96 ) were secondary outcome measures. Increased appetite and skin rash were significant side effects. Only 1 subject was dropped from the study owing to side effects, notably a spreading skin rash, which then resolved spontaneously. Two subjects receiving VPA developed increased serum ammonia levels, one with an associated parent report of slurred speech and mild cognitive slowing. Poststudy, of 16 VPA and PBO subjects receiving VPA, 10 subjects demonstrated sustained response, 4 of whom later attempted taper, with significant relapse of aggression. CONCLUSION The present negative findings can not be viewed as conclusive, partly owing to the large placebo response, subject heterogeneity, and size of the groups. Larger studies are needed to expand upon these findings.","['youth with pervasive developmental disorders .', 'children and adolescents with pervasive developmental disorders ( PDD ) .', '30 subjects ( 20 boys , 10 girls ) 6-20 years of age with PDD and significant aggression were randomized', 'outpatients .']","30 subjects (20 boys, 10 girls) 6-20 years of age with pervasive developmental disorders (PDD) and significant aggression",C,"['placebo-controlled', 'valproate', 'valproate', 'placebo-controlled', 'valproate ( VPA )', 'placebo ( PBO )', 'VPA', 'PBO', 'VPA', 'VPA', 'PBO', 'VPA', 'placebo']",treatment with valproate (VPA) or placebo (PBO) for 8 weeks as outpatients,C,"['Mean VPA trough blood levels', 'Aberrant Behavior Checklist -- Community Scale ( ABC-C ) Irritability subscale', 'CGI -- Improvement', 'OAS', 'Increased appetite and skin rash', 'spreading skin rash', 'serum ammonia levels', 'slurred speech and mild cognitive slowing .', 'sustained response', 'relapse of aggression .']","No treatment difference was observed statistically between VPA and PBO groups. The Aberrant Behavior Checklist -- Community Scale (ABC-C) Irritability subscale was the primary outcome measure (p = 0.65), and CGI -- Improvement (p = 0.16) and OAS (p = 0.96) were secondary outcome measures. Increased appetite and skin rash were significant side effects.",P,,0.9663131783503054,0.8421052631578947,0.5,0.6274509803921569,77.27272727272727,0.3522854875743385,0.3333333333333333,0.2352941176470588,0.2758620689655172,85.71428571428571,0.3123994277667274,0.3396226415094339,0.4615384615384615,0.3913043478260869,55.55555555555556
7699494,"A comparison of 1- and 3-minute lockout periods during patient-controlled sedation with midazolam. PURPOSE The maximum effect of midazolam injected intravenously occurs in about 3 minutes. Patient-controlled sedation carried out with 1-mg increments of midazolam at 3-minute intervals provides comparable conditions to that of doctor-controlled sedation carried out with 1-mg increments at 1-minute intervals, except for the longer duration taken for the patients to achieve satisfactory sedation prior to surgery. The purpose of this study was to find out how safe it would be to shorten the interval of increments of midazolam to 1 minute in patient-controlled sedation. PATIENTS AND METHODS In a randomized crossover study, 26 patients undergoing bilateral lower third molar surgery at two visits had patient-controlled sedation with 1 mg midazolam increments at 1-minute or 3-minute intervals at one visit and the alternative at the other visit. RESULTS The time taken for patients to achieve a degree of sedation that they thought was sufficient to tolerate the surgery was significantly longer when the increment interval was 3 minutes ( t = -4.8 ; P <.05 ). Both techniques provided good operating conditions, stable vital signs, mild to moderate sedation, without loss of verbal contact. CONCLUSION A significant majority preferred the sedation technique with 1-minute increment intervals ( chi 2 = 4.6 ; P <.05 ).","['patient-controlled sedation with midazolam .', '26 patients undergoing bilateral lower third molar surgery at two visits']",26 patients undergoing bilateral lower third molar surgery at two visits,C,"['midazolam .', 'midazolam', 'midazolam', 'midazolam', 'patient-controlled sedation .', 'midazolam', '1-minute', '3-minute intervals']",patient-controlled sedation with 1 mg midazolam increments at 1-minute or 3-minute intervals,C,"['degree of sedation', 'operating conditions', 'vital signs', 'loss of verbal contact .']","time taken for patients to achieve a degree of sedation that they thought was sufficient to tolerate the surgery, operating conditions, vital signs, sedation level, patient preference",P,,1.1167470964180197,1.0,0.6875,0.8148148148148148,71.42857142857143,0.1654618704672162,0.6,0.6923076923076923,0.6428571428571429,100.0,0.1340124545271182,0.2592592592592592,0.6363636363636364,0.368421052631579,66.66666666666666
18333888,"The dipeptidyl peptidase-4 inhibitor PHX1149 improves blood glucose control in patients with type 2 diabetes mellitus. AIM To determine the efficacy and tolerability of PHX1149, a novel dipeptidyl peptidase-4 ( DPP4 ) inhibitor, in patients with type 2 diabetes. METHODS This is a multicentre, randomized, double-blind, placebo-controlled, 4-week study in patients with type 2 diabetes with suboptimal metabolic control. Patients with a baseline haemoglobin A ( 1c ) ( HbA ( 1c ) ) of 7.3 to 11.0 % were randomized 1: 1: 1: 1 to receive once-daily oral therapy with either PHX1149 ( 100, 200 or 400 mg ) or placebo ; patients were on a constant background therapy of either metformin alone or metformin plus a glitazone. RESULTS Treatment with 100, 200 or 400 mg of PHX1149 significantly decreased postprandial glucose area under the curve AUC ( 0-2 h ) by approximately 20 % ( +0.11 +/- 0.50, -2.08 +/- 0.51, -1.73 +/- 0.49 and -1.88 +/- 0.48 mmol/l x h, respectively, for placebo and 100, 200 and 400 mg ( p = 0.002, 0.008 and 0.004 vs. placebo ). Postprandial AUC ( 0-2 h ) of intact glucagon-like peptide-1, the principal mediator of the biological effects of DPP4 inhibitors, was increased by 3.90 +/- 2.83, 11.63 +/- 2.86, 16.42 +/- 2.72 and 15.75 +/- 2.71 pmol/l x h, respectively, for placebo and 100, 200 and 400 mg ( p = 0.053, 0.001 and 0.002 vs. placebo ). Mean HbA ( 1c ) was lower in all dose groups ; the placebo-corrected change in the groups receiving 400 mg PHX1149 was -0.28 % ( p = 0.02 ). DPP4 inhibition on day 28 was 53, 73 and 78 % at 24 h postdose in the groups receiving 100, 200 and 400 mg PHX1149, respectively. There were no differences in adverse events between PHX1149-treated and placebo subjects. CONCLUSIONS Addition of the DPP4 inhibitor PHX1149 to a stable regimen of metformin or metformin plus a glitazone in patients with type 2 diabetes was well tolerated and improved blood glucose control.","['patients with type 2 diabetes mellitus .', 'patients with type 2 diabetes .', 'patients with type 2 diabetes with suboptimal metabolic control . Patients with a baseline haemoglobin A ( 1c ) ( HbA ( 1c ) ) of 7.3 to 11.0 %', 'patients with type 2 diabetes']","patients with type 2 diabetes with suboptimal metabolic control, baseline haemoglobin A (1c) (HbA(1c)) of 7.3 to 11.0%",C,"['dipeptidyl peptidase-4 inhibitor PHX1149', 'PHX1149', 'PHX1149 ( 100 , 200 or 400 mg ) or placebo ;']","once-daily oral therapy with either PHX1149 (100, 200 or 400 mg) or placebo; patients were on a constant background therapy of either metformin alone or metformin plus a glitazone",C,"['blood glucose control', 'efficacy and tolerability', 'postprandial glucose area under the curve AUC ( 0-2', 'Postprandial AUC ( 0-2 h ) of intact glucagon-like peptide-1', 'Mean HbA ( 1c )', 'DPP4 inhibition', 'adverse events', 'well tolerated', 'improved blood glucose control .']","postprandial glucose area under the curve AUC (0-2 h), postprandial AUC (0-2 h) of intact glucagon-like peptide-1, mean HbA(1c), DPP4 inhibition on day 28, adverse events",P,,0.8986870537139766,1.0,0.525,0.6885245901639345,88.23529411764706,0.4319941514496325,0.2666666666666666,0.5714285714285714,0.3636363636363636,75.0,0.5627616619711691,0.8709677419354839,0.6923076923076923,0.7714285714285716,67.85714285714286
22079053,"Effect of cervical spine manipulative therapy on judo athletes ' grip strength. OBJECTIVE The objective of this study was to perform an investigation evaluating if cervical spinal manipulative therapy ( SMT ) can increase grip strength on judo athletes in a top 10 national-ranked team. METHODS A single-blinded, prospective, comparative, pilot, randomized, clinical trial was performed with 18 athletes of both sexes from a judo team currently competing on a national level. The athletes were randomly assigned to 2 groups: chiropractic SMT and sham. Three interventions were performed on each of the athletes at different time points. Force measurements were obtained by a hydraulic dynamometer immediately before and after each intervention at the same period before training up to 3 weeks with at least 36 hours between interventions. RESULTS Analysis of grip strength data revealed a statistically significant increase in strength within the treatment group after the first intervention ( 6.95 % right, 12.61 % left ) as compared with the second ( 11.53 % right, 17.02 % left ) and the third interventions ( 10.53 % right, 16.81 % left ). No statistically significant differences were found in grip strength comparison within the sham group. Overall differences in strength were consistently significant between the study groups ( P =.0025 ). CONCLUSION The present study suggests that the grip strength of national level judo athletes receiving chiropractic SMT improved compared to those receiving sham.","[""judo athletes '"", 'judo athletes in a top 10 national-ranked team .', '18 athletes of both sexes from a judo team currently competing on a national level .', 'national level judo athletes']",18 athletes of both sexes from a judo team currently competing on a national level,C,"['cervical spine manipulative therapy', 'cervical spinal manipulative therapy ( SMT )', 'chiropractic SMT and sham .', 'chiropractic SMT']",chiropractic SMT and sham,C,"['grip strength data', 'strength', 'grip strength comparison', 'differences in strength']",grip strength measured by a hydraulic dynamometer,C,,1.044724709212835,1.0,0.5,0.6666666666666666,69.23076923076923,1.010629663399238,1.0,0.2666666666666666,0.4210526315789474,30.0,0.1347796046234531,0.2857142857142857,0.2,0.2352941176470588,40.0
15960694,"Just-in-time evidence-based e-mail "" reminders "" in home health care: impact on nurse practices. OBJECTIVE To test the effectiveness of two interventions designed to improve the adoption of evidence-based practices by home health nurses caring for heart failure ( HF ) patients. DATA SOURCES/STUDY SETTING Information on nurse practices was abstracted from the clinical records of patients admitted between June 2000 and November 2001 to the care of 354 study nurses at a large, urban, nonprofit home care agency. STUDY DESIGN The study employed a randomized design with nurses assigned to usual care or one of two intervention groups upon identification of an eligible patient. The basic intervention was a one-time e-mail reminder highlighting six HF-specific clinical recommendations. The augmented intervention consisted of the initial e-mail reminder supplemented by provider prompts, patient education material, and clinical nurse specialist outreach. DATA COLLECTION At each home health visit provided by a study nurse to an eligible HF patient during the 45-day follow-up period, a structured chart abstraction tool was used to collect information on whether the nurse provided the care practices highlighted in the e-mail reminder. PRINCIPAL FINDINGS Both the basic and the augmented interventions greatly increased the practice of evidence-based care, according to patient records, in the areas of patient assessment and instructions about HF disease management. While not all results were statistically significant at conventional levels, intervention effects were positive in virtually all cases and effect magnitudes frequently were large. CONCLUSIONS The results of this randomized trial strongly support the efficacy of just-in-time evidence-based reminders as a means of changing clinical practice among home health nurses who are geographically dispersed and spend much of their time in the field.","['impact on nurse practices .', 'home health nurses caring for heart failure ( HF ) patients .', 'Information on nurse practices was abstracted from the clinical records of patients admitted between June 2000 and November 2001 to the care of 354 study nurses at a large , urban , nonprofit home care agency .', 'home health nurses']","home health nurses caring for heart failure (HF) patients at a large, urban, nonprofit home care agency",C,"['one-time e-mail reminder highlighting six HF-specific clinical recommendations .', 'initial e-mail reminder supplemented by provider prompts , patient education material , and clinical nurse specialist outreach .']","1. Basic intervention: a one-time e-mail reminder highlighting six HF-specific clinical recommendations. 2. Augmented intervention: the initial e-mail reminder supplemented by provider prompts, patient education material, and clinical nurse specialist outreach.",P,"['practice of evidence-based care', 'intervention effects', 'effect magnitudes frequently', 'efficacy', 'just-in-time evidence-based reminders']","Both the basic and the augmented interventions greatly increased the practice of evidence-based care, according to patient records, in the areas of patient assessment and instructions about HF disease management.",C,,1.0100678897598292,1.0,0.34,0.5074626865671642,51.724137931034484,0.7144261895957443,0.7714285714285715,1.0,0.870967741935484,100.0,0.1410803358361792,0.1935483870967742,0.3529411764705882,0.25,33.33333333333333
19817753,"The effect of oral steroids with and without vitamin D3 on early efficacy of immunotherapy in asthmatic children. BACKGROUND The possibility of additional strategies to enhance the effectiveness of specific immunotherapy ( SIT ) is highly attractive. AIM The aim of our study was to assess the influence of oral corticosteroids and oral corticosteroids combined with vitamin D ( 3 ) on the early clinical and immunological effects of SIT. METHODS It was a randomized, double-blind, placebo-controlled trial conducted in 54 asthmatic children allergic to house dust mites. Intervention was based on receiving a single dose of oral steroid, with or without vitamin D ( 3 ), or placebo only on the day of the build-up phase of SIT. RESULTS After 12 months of SIT, the median daily inhaled corticosteroid ( ICS ) dose, which controls the symptoms of asthma, was reduced by 25 % in the steroid group. However, a 50 % reduction of the median daily ICS dose was observed in the control group. The clinical effects of SIT were not affected in the steroid+D ( 3 ) group. Concomitantly, we found that intervention with prednisone significantly impaired the induction of T regulatory lymphocytes. Importantly, the clinical and immunological effects of SIT were not affected by intervention with steroids administered with vitamin D ( 3 ). CONCLUSIONS Our study failed to show a beneficial effect of oral corticosteroids on allergen-specific immunotherapy. We observed that the combined administration of a corticosteroid drug and allergen extract suppressed the early clinical and immunological effects of SIT and that vitamin D ( 3 ) prevented this 'adverse ' influence of steroids.","['asthmatic children .', '54 asthmatic children allergic to house dust mites .', 'steroid group .', 'control group .', 'steroid+D ( 3 ) group .']",54 asthmatic children allergic to house dust mites,C,"['steroids with and without vitamin D3', 'corticosteroids', 'oral corticosteroids combined with vitamin D ( 3 )', 'single dose of oral steroid , with or without vitamin D ( 3 )', 'placebo', 'steroid', 'combined administration of a corticosteroid drug and allergen']","receiving a single dose of oral steroid, with or without vitamin D (3), or placebo only on the day of the build-up phase of SIT",C,"['median daily inhaled corticosteroid ( ICS ) dose', 'median daily ICS dose', 'induction of T regulatory lymphocytes .']","median daily inhaled corticosteroid (ICS) dose reduction, clinical and immunological effects of SIT, induction of T regulatory lymphocytes",C,,0.9855258535592429,1.0,0.4444444444444444,0.6153846153846153,50.0,0.5713202664140662,0.5,0.3714285714285714,0.4262295081967213,55.55555555555556,0.565095935747575,0.6111111111111112,0.7333333333333333,0.6666666666666666,100.0
21430242,"Fecal butyrate levels vary widely among individuals but are usually increased by a diet high in resistant starch. Butyrate and other SCFA produced by bacterial fermentation of resistant starch ( RS ) or nonstarch polysaccharides ( NSP ) promote human colonic health. To examine variation in fecal variables, especially butyrate, among individuals and the response to these fibers, a randomized cross-over study was conducted that compared the effects of foods supplying 25 g of NSP or 25 g of NSP plus 22 g of RS/d over 4 wk in 46 healthy adults ( 16 males, 30 females ; age 31-66 y ). Fecal SCFA levels varied widely among participants at entry ( butyrate concentrations: 3.5-32.6 mmol/kg ; butyrate excretions: 0.3-18.2 mmol/48 h ). BMI explained 27 % of inter-individual butyrate variation, whereas protein, starch, carbohydrate, fiber, and fat intake explained up to 16, 6, 2, 4, and 2 % of butyrate variation, respectively. Overall, acetate, butyrate, and total SCFA concentrations were higher when participants consumed RS compared with entry and NSP diets, but individual responses varied. Individual and total fecal SCFA excretion, weight, and moisture were higher than those for habitual diets when either fiber diet was consumed. SCFA concentrations ( except butyrate ) and excretions were higher for males than for females. Butyrate levels increased in response to RS in most individuals but often decreased when entry levels were high. Fecal butyrate and ammonia excretions were positively associated ( ( 2 ) = 0.76 ; P < 0.001 ). In conclusion, fecal butyrate levels vary widely among individuals but consuming a diet high in RS usually increases levels and may help maintain colorectal health.","['46 healthy adults ( 16 males , 30 females ; age 31-66 y ) . Fecal SCFA levels varied widely among participants at entry ( butyrate concentrations : 3.5-32.6 mmol/kg ; butyrate excretions : 0.3-18.2 mmol/48 h ) .']","46 healthy adults (16 males, 30 females; age 31-66 y)",C,"['diet high in resistant starch .', 'resistant starch ( RS )', 'nonstarch polysaccharides ( NSP )', 'foods supplying 25 g of NSP or 25 g of NSP plus 22 g of RS/d', 'NSP', 'RS']",foods supplying 25 g of NSP or 25 g of NSP plus 22 g of RS/d over 4 wk,C,"['Fecal butyrate levels', 'human colonic health .', 'fecal variables', 'butyrate', 'Fecal SCFA levels', 'acetate , butyrate , and total SCFA concentrations', 'Individual and total fecal SCFA excretion , weight , and moisture', 'SCFA concentrations ( except butyrate ) and excretions', 'Butyrate levels', 'Fecal butyrate and ammonia excretions', 'fecal butyrate levels', 'colorectal health .']","fecal SCFA levels, butyrate concentrations, butyrate excretions, BMI, protein, starch, carbohydrate, fiber, and fat intake, acetate, total SCFA concentrations, individual and total fecal SCFA excretion, weight, moisture, SCFA concentrations (except butyrate), fecal butyrate and ammonia excretions",P,,0.18725308067893146,1.0,0.2972972972972973,0.4583333333333333,38.23529411764706,0.940811076896951,0.85,0.5666666666666667,0.68,52.94117647058824,0.3716142974999762,0.6944444444444444,0.5555555555555556,0.6172839506172839,76.19047619047619
